method,split,stress_level,seed,rows,success,ci95_success,physical_violation,ci95_physical_violation,human_burden,ci95_human_burden,intent_error,ci95_intent_error,overpromise,ci95_overpromise,autonomy_conflict,ci95_autonomy_conflict,unnecessary_query,ci95_unnecessary_query,negotiation_rounds,ci95_negotiation_rounds,ece,ci95_ece,regret,ci95_regret,utility,ci95_utility
risk_calibrated_collaborative_affordance_v5,stress_04,0.44444,8,48,0.74653,0.05915,0.02431,0.01682,0.19792,0.04630,0.18403,0.04789,0.08681,0.04009,0.00694,0.00952,0.00694,0.00952,0.71626,0.02792,0.03492,0.01742,0.07444,0.00209,0.48706,0.07304
risk_calibrated_collaborative_affordance_v5,stress_04,0.44444,9,48,0.75694,0.04859,0.04167,0.02480,0.18056,0.04748,0.20486,0.05076,0.04514,0.02525,0.00347,0.00681,0.00000,0.00000,0.71569,0.02763,0.05235,0.02420,0.07249,0.00176,0.49916,0.06679
risk_calibrated_collaborative_affordance_v5,stress_05,0.55556,0,48,0.76736,0.05030,0.06250,0.02856,0.23958,0.04229,0.24653,0.05146,0.12500,0.03574,0.01042,0.01153,0.00000,0.00000,0.76304,0.02928,0.08006,0.02897,0.07480,0.00163,0.40572,0.06038
risk_calibrated_collaborative_affordance_v5,stress_05,0.55556,1,48,0.73611,0.05038,0.06250,0.03018,0.23264,0.03734,0.21875,0.04974,0.13542,0.03724,0.01042,0.01153,0.00000,0.00000,0.76297,0.02952,0.07992,0.03045,0.07516,0.00203,0.38292,0.06820
risk_calibrated_collaborative_affordance_v5,stress_05,0.55556,2,48,0.72569,0.05712,0.05556,0.02971,0.22222,0.05444,0.22917,0.05383,0.11806,0.04122,0.00347,0.00681,0.00000,0.00000,0.76215,0.02963,0.07390,0.02907,0.07666,0.00189,0.39069,0.06976
risk_calibrated_collaborative_affordance_v5,stress_05,0.55556,3,48,0.74306,0.05412,0.04514,0.02706,0.19097,0.04764,0.26042,0.05045,0.07986,0.03224,0.00347,0.00681,0.00347,0.00681,0.76314,0.02955,0.06341,0.02726,0.07519,0.00192,0.43873,0.07012
risk_calibrated_collaborative_affordance_v5,stress_05,0.55556,4,48,0.76736,0.05304,0.05556,0.02808,0.21875,0.05069,0.22222,0.04895,0.10417,0.03845,0.00694,0.00952,0.00347,0.00681,0.76388,0.03007,0.07339,0.02848,0.07594,0.00207,0.44067,0.06288
risk_calibrated_collaborative_affordance_v5,stress_05,0.55556,5,48,0.72569,0.05629,0.04167,0.02664,0.22569,0.05100,0.21181,0.05123,0.10764,0.03702,0.00000,0.00000,0.01042,0.01509,0.76453,0.02940,0.06148,0.02636,0.07479,0.00221,0.41371,0.07611
risk_calibrated_collaborative_affordance_v5,stress_05,0.55556,6,48,0.74306,0.05412,0.03472,0.02166,0.20833,0.04715,0.17708,0.04604,0.09375,0.03879,0.00694,0.00952,0.00694,0.00952,0.76317,0.02947,0.05376,0.02258,0.07505,0.00216,0.46382,0.07131
risk_calibrated_collaborative_affordance_v5,stress_05,0.55556,7,48,0.74653,0.05053,0.06944,0.03201,0.21528,0.04761,0.20139,0.05412,0.07292,0.03212,0.00694,0.00952,0.00347,0.00681,0.76423,0.02917,0.08785,0.03168,0.07349,0.00173,0.42669,0.07089
risk_calibrated_collaborative_affordance_v5,stress_05,0.55556,8,48,0.73264,0.04097,0.04861,0.02374,0.20833,0.04715,0.20139,0.03885,0.10417,0.03590,0.00347,0.00681,0.00000,0.00000,0.76266,0.03002,0.06824,0.02384,0.07577,0.00181,0.42732,0.05280
risk_calibrated_collaborative_affordance_v5,stress_05,0.55556,9,48,0.71181,0.05733,0.04861,0.02166,0.24306,0.05668,0.19444,0.04492,0.13194,0.04005,0.00694,0.00952,0.00000,0.00000,0.76276,0.02973,0.06750,0.02297,0.07525,0.00197,0.38010,0.06573
risk_calibrated_collaborative_affordance_v5,stress_06,0.66667,0,48,0.72917,0.04523,0.06597,0.02706,0.23958,0.05319,0.25347,0.04664,0.14931,0.04587,0.00694,0.00952,0.00000,0.00000,0.81072,0.03147,0.09466,0.02698,0.07708,0.00211,0.34868,0.06439
risk_calibrated_collaborative_affordance_v5,stress_06,0.66667,1,48,0.74306,0.05234,0.03819,0.02430,0.22222,0.04895,0.27778,0.05177,0.09375,0.03879,0.01389,0.01317,0.00347,0.00681,0.80985,0.03152,0.06775,0.02480,0.07676,0.00191,0.41419,0.06796
risk_calibrated_collaborative_affordance_v5,stress_06,0.66667,2,48,0.73264,0.05895,0.06944,0.02891,0.24653,0.04958,0.24306,0.05324,0.10417,0.04083,0.01389,0.01317,0.00347,0.00681,0.81231,0.03153,0.09848,0.02801,0.07670,0.00205,0.36549,0.07295
risk_calibrated_collaborative_affordance_v5,stress_06,0.66667,3,48,0.70833,0.05545,0.05903,0.02996,0.28125,0.05601,0.22222,0.04492,0.14236,0.04009,0.01042,0.01153,0.01042,0.01509,0.81127,0.03092,0.08792,0.03016,0.07602,0.00199,0.32725,0.07817
risk_calibrated_collaborative_affordance_v5,stress_06,0.66667,4,48,0.74653,0.05753,0.05903,0.03297,0.21875,0.04029,0.22222,0.05268,0.10417,0.03845,0.01042,0.01509,0.00694,0.00952,0.80947,0.03103,0.08711,0.03188,0.07612,0.00190,0.41145,0.07681
risk_calibrated_collaborative_affordance_v5,stress_06,0.66667,5,48,0.71875,0.05341,0.05903,0.02834,0.23958,0.05407,0.21875,0.05848,0.10764,0.03572,0.01042,0.01153,0.00347,0.00681,0.81165,0.03069,0.08842,0.02771,0.07496,0.00161,0.37432,0.06581
risk_calibrated_collaborative_affordance_v5,stress_06,0.66667,6,48,0.72569,0.04613,0.05556,0.02808,0.20486,0.04376,0.22917,0.04523,0.10417,0.03966,0.02083,0.01852,0.00000,0.00000,0.81050,0.03185,0.08618,0.02759,0.07718,0.00167,0.39680,0.06177
risk_calibrated_collaborative_affordance_v5,stress_06,0.66667,7,48,0.71528,0.06071,0.06597,0.02525,0.25347,0.05753,0.20486,0.05259,0.14931,0.04038,0.01736,0.01456,0.00000,0.00000,0.81179,0.03124,0.09526,0.02551,0.07748,0.00193,0.34251,0.06674
risk_calibrated_collaborative_affordance_v5,stress_06,0.66667,8,48,0.70833,0.05795,0.06944,0.03618,0.27778,0.05616,0.27083,0.04728,0.14583,0.04523,0.01389,0.01637,0.00347,0.00681,0.81108,0.03163,0.09853,0.03452,0.07538,0.00184,0.29923,0.07514
risk_calibrated_collaborative_affordance_v5,stress_06,0.66667,9,48,0.77778,0.04798,0.09028,0.03501,0.20486,0.05169,0.30556,0.06328,0.12847,0.04038,0.02431,0.01943,0.00000,0.00000,0.81163,0.03073,0.11666,0.03383,0.07587,0.00243,0.37242,0.08049
risk_calibrated_collaborative_affordance_v5,stress_07,0.77778,0,48,0.73611,0.05740,0.07639,0.03220,0.27778,0.05444,0.25347,0.05501,0.12153,0.04097,0.01389,0.01317,0.00347,0.00681,0.85945,0.03294,0.11719,0.02997,0.07752,0.00178,0.33270,0.07341
risk_calibrated_collaborative_affordance_v5,stress_07,0.77778,1,48,0.71181,0.05565,0.07639,0.03634,0.30556,0.05357,0.23958,0.04951,0.16667,0.04240,0.02778,0.02246,0.00694,0.00952,0.85836,0.03271,0.11607,0.03461,0.07748,0.00203,0.27675,0.07643
risk_calibrated_collaborative_affordance_v5,stress_07,0.77778,2,48,0.74653,0.05586,0.06597,0.03187,0.23611,0.05131,0.23958,0.05664,0.11806,0.03762,0.01736,0.01751,0.00694,0.00952,0.85763,0.03296,0.10555,0.03065,0.07751,0.00184,0.37874,0.07236
risk_calibrated_collaborative_affordance_v5,stress_07,0.77778,3,48,0.73264,0.05123,0.06944,0.02722,0.27431,0.05794,0.23264,0.05304,0.12153,0.03859,0.01736,0.01456,0.00347,0.00681,0.85886,0.03250,0.10934,0.02621,0.07570,0.00170,0.34498,0.06621
risk_calibrated_collaborative_affordance_v5,stress_07,0.77778,4,48,0.74306,0.05143,0.07639,0.03069,0.23958,0.04116,0.26736,0.04429,0.10069,0.03734,0.02431,0.01943,0.00000,0.00000,0.85816,0.03330,0.11784,0.02907,0.07902,0.00172,0.35922,0.07289
risk_calibrated_collaborative_affordance_v5,stress_07,0.77778,5,48,0.70139,0.05751,0.08333,0.03226,0.27431,0.05955,0.22917,0.05886,0.15972,0.04558,0.02083,0.01576,0.00000,0.00000,0.86003,0.03260,0.12166,0.03147,0.07913,0.00207,0.28289,0.07362
risk_calibrated_collaborative_affordance_v5,stress_07,0.77778,6,48,0.70139,0.05498,0.09028,0.04005,0.27778,0.05444,0.25347,0.04764,0.14583,0.04523,0.02778,0.02025,0.00347,0.00681,0.85895,0.03348,0.12841,0.03766,0.07771,0.00202,0.26855,0.07264
risk_calibrated_collaborative_affordance_v5,stress_07,0.77778,7,48,0.77778,0.04798,0.10764,0.03572,0.25347,0.05414,0.31250,0.05723,0.14931,0.04266,0.04167,0.02480,0.00347,0.00681,0.85997,0.03231,0.14448,0.03314,0.07793,0.00225,0.31097,0.07854
risk_calibrated_collaborative_affordance_v5,stress_07,0.77778,8,48,0.71181,0.05214,0.05556,0.02808,0.25694,0.05412,0.25694,0.04235,0.12847,0.04154,0.02083,0.01576,0.00000,0.00000,0.85948,0.03314,0.09783,0.02680,0.07928,0.00182,0.33564,0.06361
risk_calibrated_collaborative_affordance_v5,stress_07,0.77778,9,48,0.75000,0.05147,0.09028,0.03501,0.26736,0.05393,0.28472,0.06225,0.14931,0.04154,0.02431,0.01943,0.00347,0.00681,0.85924,0.03257,0.12876,0.03345,0.07711,0.00166,0.31042,0.07821
risk_calibrated_collaborative_affordance_v5,stress_08,0.88889,0,48,0.75694,0.05324,0.07986,0.03074,0.27083,0.04626,0.25347,0.05915,0.12153,0.03472,0.02083,0.02307,0.00694,0.00952,0.90656,0.03452,0.13086,0.02933,0.07816,0.00186,0.34734,0.07369
risk_calibrated_collaborative_affordance_v5,stress_08,0.88889,1,48,0.71875,0.05161,0.06944,0.02722,0.32292,0.06259,0.25347,0.04664,0.13542,0.04087,0.03125,0.01860,0.00347,0.00681,0.90648,0.03435,0.12369,0.02447,0.07752,0.00181,0.28847,0.08162
risk_calibrated_collaborative_affordance_v5,stress_08,0.88889,2,48,0.74653,0.04125,0.07639,0.03220,0.26736,0.03979,0.25694,0.04859,0.11111,0.03809,0.04861,0.03363,0.00000,0.00000,0.90599,0.03504,0.13036,0.02945,0.07976,0.00160,0.33938,0.06355
risk_calibrated_collaborative_affordance_v5,stress_08,0.88889,3,48,0.70486,0.04886,0.09028,0.03363,0.30556,0.05444,0.25000,0.05054,0.17361,0.04558,0.03125,0.02099,0.00347,0.00681,0.90769,0.03422,0.13941,0.03243,0.08097,0.00205,0.24448,0.07205
risk_calibrated_collaborative_affordance_v5,stress_08,0.88889,4,48,0.69444,0.06177,0.09028,0.04005,0.33333,0.06525,0.24306,0.05234,0.15625,0.04500,0.03472,0.01935,0.00347,0.00681,0.90669,0.03510,0.13971,0.03713,0.07937,0.00203,0.23028,0.07328
risk_calibrated_collaborative_affordance_v5,stress_08,0.88889,5,48,0.77431,0.04509,0.10069,0.03472,0.28125,0.05069,0.32292,0.05869,0.17361,0.04558,0.04514,0.03035,0.00347,0.00681,0.90707,0.03411,0.14930,0.03196,0.07847,0.00231,0.28433,0.07869
risk_calibrated_collaborative_affordance_v5,stress_08,0.88889,6,48,0.69444,0.04798,0.06944,0.02543,0.29861,0.04453,0.26736,0.04097,0.12847,0.03670,0.03125,0.02313,0.00000,0.00000,0.90738,0.03480,0.12372,0.02421,0.08011,0.00198,0.27412,0.05409
risk_calibrated_collaborative_affordance_v5,stress_08,0.88889,7,48,0.73264,0.05030,0.10417,0.03590,0.28819,0.05565,0.28125,0.06390,0.19097,0.04561,0.04514,0.02525,0.00347,0.00681,0.90801,0.03425,0.15237,0.03381,0.07866,0.00183,0.24271,0.07213
risk_calibrated_collaborative_affordance_v5,stress_08,0.88889,8,48,0.73264,0.06131,0.07292,0.03061,0.29514,0.05855,0.23611,0.05223,0.18750,0.05204,0.02083,0.01852,0.00347,0.00681,0.90680,0.03448,0.12482,0.02925,0.07856,0.00212,0.29790,0.07698
risk_calibrated_collaborative_affordance_v5,stress_08,0.88889,9,48,0.68056,0.05313,0.09028,0.03363,0.30208,0.06125,0.25694,0.04122,0.16319,0.04068,0.03472,0.02374,0.00000,0.00000,0.90775,0.03507,0.14069,0.03114,0.07885,0.00204,0.22350,0.07703
risk_calibrated_collaborative_affordance_v5,stress_09,1.00000,0,48,0.71875,0.04680,0.09722,0.03484,0.29167,0.04404,0.28125,0.04974,0.12847,0.04038,0.05208,0.03100,0.00347,0.00681,0.95374,0.03660,0.15899,0.03196,0.08025,0.00163,0.25684,0.06986
risk_calibrated_collaborative_affordance_v5,stress_09,1.00000,1,48,0.70833,0.05192,0.09028,0.03069,0.32292,0.05537,0.26389,0.05038,0.18750,0.04417,0.02431,0.01682,0.00347,0.00681,0.95588,0.03573,0.15185,0.02974,0.08226,0.00220,0.22785,0.07712
risk_calibrated_collaborative_affordance_v5,stress_09,1.00000,2,48,0.69792,0.06047,0.09028,0.03634,0.37500,0.06190,0.25347,0.05053,0.18750,0.05019,0.03819,0.02226,0.00347,0.00681,0.95324,0.03698,0.15268,0.03276,0.08057,0.00216,0.19345,0.08122
risk_calibrated_collaborative_affordance_v5,stress_09,1.00000,3,48,0.74306,0.05050,0.09722,0.03050,0.26736,0.04638,0.35417,0.06123,0.18056,0.04439,0.04167,0.02836,0.00347,0.00681,0.95482,0.03611,0.15770,0.02877,0.07964,0.00208,0.24724,0.07888
risk_calibrated_collaborative_affordance_v5,stress_09,1.00000,4,48,0.68056,0.05740,0.09375,0.03356,0.34722,0.04648,0.29861,0.04761,0.13889,0.03682,0.02778,0.01776,0.00000,0.00000,0.95476,0.03634,0.15660,0.02955,0.08150,0.00216,0.19353,0.07804
risk_calibrated_collaborative_affordance_v5,stress_09,1.00000,5,48,0.70486,0.05436,0.10069,0.03333,0.31250,0.06045,0.29167,0.06035,0.18750,0.04523,0.04861,0.02166,0.00347,0.00681,0.95576,0.03637,0.16153,0.03089,0.07984,0.00186,0.20137,0.07118
risk_calibrated_collaborative_affordance_v5,stress_09,1.00000,6,48,0.70486,0.05608,0.07986,0.03224,0.34722,0.05131,0.25000,0.05415,0.17708,0.04394,0.02431,0.01943,0.00000,0.00000,0.95425,0.03615,0.14312,0.03016,0.07994,0.00202,0.23478,0.07452
risk_calibrated_collaborative_affordance_v5,stress_09,1.00000,7,48,0.69792,0.05808,0.08333,0.03369,0.31597,0.06246,0.28819,0.04838,0.18403,0.04483,0.03125,0.02313,0.00000,0.00000,0.95412,0.03674,0.14829,0.02931,0.07982,0.00227,0.22003,0.07787
risk_calibrated_collaborative_affordance_v5,stress_09,1.00000,8,48,0.70833,0.04295,0.08681,0.02916,0.34028,0.05584,0.27778,0.05268,0.17361,0.04235,0.04861,0.02566,0.00347,0.00681,0.95622,0.03618,0.15021,0.02703,0.07955,0.00189,0.21814,0.06457
risk_calibrated_collaborative_affordance_v5,stress_09,1.00000,9,48,0.67014,0.05955,0.06944,0.02722,0.31250,0.05805,0.26042,0.05045,0.17014,0.04403,0.03125,0.02099,0.00000,0.00000,0.95520,0.03573,0.13617,0.02473,0.08079,0.00195,0.22480,0.07558
shared_autonomy_pomdp,stress_00,0.00000,0,48,0.71875,0.05684,0.05208,0.02778,0.17014,0.04182,0.23611,0.05573,0.08333,0.03076,0.01389,0.01317,0.00000,0.00000,0.47887,0.01522,0.12274,0.02448,0.17513,0.00371,0.43227,0.07411
shared_autonomy_pomdp,stress_00,0.00000,1,48,0.63194,0.05751,0.04167,0.02281,0.13542,0.04087,0.19792,0.04421,0.10069,0.03605,0.01389,0.01637,0.01042,0.01153,0.47763,0.01537,0.11438,0.02027,0.17390,0.00393,0.37676,0.06337
shared_autonomy_pomdp,stress_00,0.00000,2,48,0.68750,0.05640,0.06597,0.02706,0.13542,0.03724,0.22917,0.04626,0.14931,0.04154,0.00694,0.00952,0.00000,0.00000,0.47756,0.01564,0.13432,0.02381,0.17545,0.00314,0.37772,0.06729
shared_autonomy_pomdp,stress_00,0.00000,3,48,0.71875,0.05515,0.04861,0.02566,0.16319,0.04403,0.25000,0.05327,0.13889,0.04698,0.01389,0.01317,0.01042,0.01153,0.47794,0.01521,0.11997,0.02215,0.17490,0.00366,0.40849,0.07126
shared_autonomy_pomdp,stress_00,0.00000,4,48,0.68403,0.05855,0.05208,0.02943,0.13889,0.03809,0.18056,0.03991,0.11111,0.03552,0.01389,0.01637,0.01042,0.01153,0.47718,0.01460,0.12313,0.02593,0.17403,0.00381,0.41740,0.07232
shared_autonomy_pomdp,stress_00,0.00000,5,48,0.65278,0.05573,0.06597,0.02875,0.17014,0.04294,0.23264,0.04935,0.11111,0.03274,0.02083,0.01852,0.00347,0.00681,0.47896,0.01451,0.13443,0.02460,0.17394,0.00350,0.33771,0.08993
shared_autonomy_pomdp,stress_00,0.00000,6,48,0.65972,0.05234,0.05556,0.02634,0.14236,0.04456,0.19792,0.04526,0.11111,0.04277,0.02083,0.01576,0.00347,0.00681,0.47565,0.01520,0.12669,0.02213,0.17527,0.00337,0.38115,0.07201
shared_autonomy_pomdp,stress_00,0.00000,7,48,0.69097,0.04862,0.05903,0.02662,0.21181,0.04638,0.22569,0.04714,0.11111,0.03274,0.01389,0.01637,0.00694,0.00952,0.47941,0.01550,0.12838,0.02317,0.17587,0.00330,0.36798,0.05237
shared_autonomy_pomdp,stress_00,0.00000,8,48,0.66667,0.05996,0.04514,0.02117,0.19097,0.04456,0.18403,0.04689,0.12153,0.03472,0.01389,0.01317,0.01042,0.01153,0.47723,0.01516,0.11544,0.02033,0.17432,0.00353,0.37814,0.06816
shared_autonomy_pomdp,stress_00,0.00000,9,48,0.70833,0.04814,0.07639,0.02744,0.15278,0.04107,0.19792,0.03849,0.12500,0.03704,0.00694,0.00952,0.00694,0.00952,0.47886,0.01540,0.14321,0.02362,0.17582,0.00355,0.39903,0.06374
shared_autonomy_pomdp,stress_01,0.11111,0,48,0.67361,0.05324,0.07292,0.03061,0.17014,0.03950,0.23264,0.04935,0.14583,0.04309,0.01042,0.01153,0.00000,0.00000,0.51717,0.01682,0.15284,0.02590,0.18001,0.00344,0.33681,0.07191
shared_autonomy_pomdp,stress_01,0.11111,1,48,0.70833,0.05713,0.06944,0.03201,0.19097,0.04238,0.27083,0.05204,0.15278,0.04545,0.02083,0.01576,0.01042,0.01153,0.51616,0.01661,0.15005,0.02672,0.18052,0.00381,0.34456,0.07068
shared_autonomy_pomdp,stress_01,0.11111,2,48,0.65625,0.05869,0.05903,0.03150,0.17014,0.04613,0.19444,0.03809,0.11458,0.03909,0.02083,0.02092,0.01042,0.01153,0.51606,0.01595,0.14217,0.02662,0.18041,0.00405,0.35664,0.07417
shared_autonomy_pomdp,stress_01,0.11111,3,48,0.65278,0.06061,0.06250,0.02503,0.18750,0.04924,0.25694,0.05143,0.10417,0.03018,0.02083,0.02092,0.00694,0.00952,0.51631,0.01553,0.14462,0.02122,0.17973,0.00395,0.32467,0.08757
shared_autonomy_pomdp,stress_01,0.11111,4,48,0.67708,0.05363,0.06250,0.02856,0.16667,0.04562,0.19097,0.04561,0.13194,0.04005,0.02431,0.01682,0.00347,0.00681,0.51493,0.01652,0.14564,0.02368,0.18093,0.00372,0.36947,0.07458
shared_autonomy_pomdp,stress_01,0.11111,5,48,0.66319,0.05712,0.07986,0.03766,0.21528,0.04859,0.23958,0.05045,0.10764,0.03297,0.02778,0.02246,0.00347,0.00681,0.51777,0.01647,0.15940,0.03089,0.18162,0.00361,0.30653,0.06773
shared_autonomy_pomdp,stress_01,0.11111,6,48,0.68056,0.05657,0.05208,0.02413,0.22917,0.05204,0.19792,0.05207,0.13542,0.03460,0.02431,0.01682,0.01389,0.01317,0.51675,0.01607,0.13589,0.02125,0.17995,0.00357,0.34962,0.06269
shared_autonomy_pomdp,stress_01,0.11111,7,48,0.67361,0.05234,0.07639,0.02744,0.16319,0.04068,0.22569,0.04182,0.14236,0.04125,0.02778,0.02246,0.00694,0.00952,0.51654,0.01626,0.15561,0.02359,0.18216,0.00353,0.33407,0.06205
shared_autonomy_pomdp,stress_01,0.11111,8,48,0.65278,0.05488,0.04861,0.02374,0.18403,0.04154,0.25000,0.05054,0.17014,0.04509,0.02431,0.01943,0.00347,0.00681,0.51835,0.01611,0.13411,0.02002,0.18078,0.00379,0.31520,0.05647
shared_autonomy_pomdp,stress_01,0.11111,9,48,0.68056,0.04944,0.07639,0.02566,0.12500,0.03829,0.23264,0.05123,0.12500,0.03704,0.02083,0.01576,0.00000,0.00000,0.51813,0.01597,0.15563,0.02167,0.17994,0.00392,0.36680,0.06190
shared_autonomy_pomdp,stress_02,0.22222,0,48,0.63542,0.05297,0.05903,0.02662,0.18403,0.04689,0.22917,0.04827,0.14583,0.04417,0.03472,0.02374,0.01042,0.01153,0.55457,0.01678,0.15552,0.02216,0.18609,0.00414,0.29735,0.07658
shared_autonomy_pomdp,stress_02,0.22222,1,48,0.66667,0.05754,0.06944,0.02543,0.19444,0.04492,0.27431,0.05282,0.13542,0.03970,0.02083,0.02092,0.00694,0.00952,0.55374,0.01661,0.16300,0.02127,0.18520,0.00423,0.30559,0.08002
shared_autonomy_pomdp,stress_02,0.22222,2,48,0.66667,0.05238,0.07292,0.02903,0.20486,0.04587,0.24653,0.04664,0.13542,0.04201,0.02083,0.01576,0.00347,0.00681,0.55379,0.01755,0.16725,0.02328,0.18636,0.00394,0.30731,0.07150
shared_autonomy_pomdp,stress_02,0.22222,3,48,0.66319,0.05629,0.07986,0.03505,0.23611,0.04748,0.25000,0.05327,0.10069,0.03859,0.04514,0.03035,0.00694,0.00952,0.55640,0.01753,0.17147,0.02808,0.18692,0.00365,0.28825,0.07017
shared_autonomy_pomdp,stress_02,0.22222,4,48,0.65972,0.05992,0.07292,0.02735,0.21528,0.05050,0.25347,0.05501,0.14583,0.03966,0.03472,0.01935,0.01389,0.01317,0.55540,0.01762,0.16595,0.02310,0.18576,0.00361,0.28283,0.07322
shared_autonomy_pomdp,stress_02,0.22222,5,48,0.65625,0.04394,0.09375,0.03212,0.19097,0.03766,0.23958,0.04756,0.14583,0.04198,0.02431,0.01943,0.00694,0.00952,0.55524,0.01751,0.18181,0.02679,0.18686,0.00364,0.27678,0.06063
shared_autonomy_pomdp,stress_02,0.22222,6,48,0.64583,0.05723,0.07292,0.02735,0.17708,0.03940,0.25000,0.05415,0.20833,0.04814,0.03125,0.01860,0.00694,0.00952,0.55606,0.01702,0.16648,0.02261,0.18619,0.00377,0.26311,0.06168
shared_autonomy_pomdp,stress_02,0.22222,7,48,0.67014,0.05458,0.07292,0.02556,0.14583,0.04309,0.24653,0.05326,0.12500,0.03439,0.02778,0.01776,0.00000,0.00000,0.55648,0.01712,0.16614,0.02148,0.18627,0.00393,0.34117,0.06348
shared_autonomy_pomdp,stress_02,0.22222,8,48,0.65972,0.05412,0.06597,0.03187,0.18056,0.04748,0.29167,0.04814,0.16319,0.04403,0.02431,0.01682,0.00347,0.00681,0.55366,0.01741,0.16034,0.02623,0.18769,0.00391,0.29058,0.06871
shared_autonomy_pomdp,stress_02,0.22222,9,48,0.72569,0.05458,0.07986,0.03224,0.15625,0.04500,0.23611,0.04332,0.16667,0.04127,0.03125,0.01860,0.00694,0.00952,0.55461,0.01744,0.17077,0.02675,0.18697,0.00400,0.36786,0.07095
shared_autonomy_pomdp,stress_03,0.33333,0,48,0.63542,0.05297,0.10069,0.03187,0.25000,0.05054,0.25694,0.05324,0.13194,0.04005,0.04167,0.02664,0.01042,0.01509,0.59272,0.01877,0.20025,0.02485,0.19146,0.00411,0.21304,0.07546
shared_autonomy_pomdp,stress_03,0.33333,1,48,0.62153,0.05815,0.08681,0.02916,0.23958,0.04552,0.23611,0.05313,0.11806,0.04005,0.04167,0.02480,0.01042,0.01153,0.59396,0.01868,0.18902,0.02300,0.19164,0.00375,0.23240,0.07850
shared_autonomy_pomdp,stress_03,0.33333,2,48,0.62500,0.05876,0.08333,0.03076,0.23958,0.05229,0.27083,0.06350,0.14236,0.03889,0.04167,0.02063,0.01042,0.01153,0.59403,0.01868,0.18575,0.02525,0.19060,0.00349,0.21710,0.07400
shared_autonomy_pomdp,stress_03,0.33333,3,48,0.65972,0.04761,0.09722,0.03346,0.22222,0.04386,0.23264,0.05650,0.14583,0.03966,0.03472,0.02374,0.01042,0.01153,0.59460,0.01863,0.19698,0.02708,0.19153,0.00364,0.25828,0.06504
shared_autonomy_pomdp,stress_03,0.33333,4,48,0.65278,0.05822,0.10764,0.03437,0.17361,0.03885,0.26736,0.05895,0.23958,0.04854,0.04861,0.02911,0.00694,0.00952,0.59416,0.01820,0.20459,0.02704,0.19087,0.00398,0.20680,0.07890
shared_autonomy_pomdp,stress_03,0.33333,5,48,0.69097,0.05146,0.09028,0.02744,0.17014,0.05100,0.25694,0.04761,0.14583,0.03845,0.03819,0.02226,0.00347,0.00681,0.59511,0.01843,0.19163,0.02303,0.19105,0.00400,0.31302,0.07120
shared_autonomy_pomdp,stress_03,0.33333,6,48,0.62847,0.06246,0.07292,0.03494,0.20139,0.05234,0.29861,0.04453,0.16667,0.04959,0.03819,0.02003,0.00694,0.00952,0.59324,0.01881,0.17918,0.02726,0.19403,0.00404,0.23098,0.07939
shared_autonomy_pomdp,stress_03,0.33333,7,48,0.76042,0.05138,0.10417,0.03590,0.18403,0.05691,0.26389,0.04944,0.17014,0.04182,0.03472,0.02166,0.01042,0.01153,0.59190,0.01857,0.20168,0.02875,0.19264,0.00402,0.34771,0.07893
shared_autonomy_pomdp,stress_03,0.33333,8,48,0.66667,0.05587,0.10069,0.03035,0.20833,0.05459,0.26389,0.04439,0.16319,0.04613,0.04861,0.02374,0.00347,0.00681,0.59220,0.01863,0.19908,0.02469,0.19196,0.00403,0.24720,0.07395
shared_autonomy_pomdp,stress_03,0.33333,9,48,0.62847,0.04789,0.11111,0.03809,0.21181,0.04935,0.25347,0.05053,0.18750,0.04626,0.05208,0.02209,0.01042,0.01153,0.59535,0.01850,0.20692,0.03031,0.19127,0.00401,0.18671,0.05956
shared_autonomy_pomdp,stress_04,0.44444,0,48,0.62153,0.05733,0.09028,0.03363,0.23958,0.05319,0.25694,0.05751,0.17014,0.04509,0.04861,0.02566,0.01042,0.01153,0.63281,0.01969,0.20344,0.02639,0.19531,0.00343,0.19438,0.07443
shared_autonomy_pomdp,stress_04,0.44444,1,48,0.63194,0.04761,0.11458,0.04474,0.22569,0.04182,0.27083,0.05886,0.15625,0.04285,0.03819,0.02792,0.01042,0.01509,0.63191,0.01976,0.22023,0.03330,0.19641,0.00388,0.18863,0.08299
shared_autonomy_pomdp,stress_04,0.44444,2,48,0.62500,0.05713,0.14931,0.04376,0.15625,0.04058,0.28472,0.06300,0.25694,0.04956,0.05903,0.02996,0.00694,0.00952,0.63259,0.01917,0.24558,0.03249,0.19666,0.00397,0.12252,0.08742
